name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Begonia organensis,5676,Begonia organensis,30793-2,Begoniaceae,Begonia,organensis,spec.,"Bol. Mus. Nac. Rio de Janeiro new ser. Bot. no. 1: 13, tab. 4. 1944 ",Bol. Mus. Nac. Rio de Janeiro,1944,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/30793-2,tax_nov,IPNI,NA
Begonia oxyphylla,5677,Begonia oxyphylla,318912-2,Begoniaceae,Begonia,oxyphylla,spec.,"Ann. Sci. Nat., Bot. sér. 4, 11: 140. 1859 ","Ann. Sci. Nat., Bot.",1859,Brazil (Southern America),NA,[Gandhi 21 Oct 1999],www.ipni.org/n/318912-2,tax_nov,IPNI,NA
Begonia pachypoda,290504,Begonia pachypoda,77130394-1,Begoniaceae,Begonia,pachypoda,spec.,Candollea 68(1): 94. 2013 [12 Jul 2013] ,Candollea,2013,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77130394-1,tax_nov,IPNI,NA
Begonia paganuccii,604238,Begonia paganuccii,77144529-1,Begoniaceae,Begonia,paganuccii,spec.,PhytoKeys 44: 9. 2015 [13 Jan 2015] [epublished],PhytoKeys,2015,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,doi:10.3897/phytokeys.44.7993 Named after Dr. Luciano Paganucci de Queiroz.,www.ipni.org/n/77144529-1,tax_nov,IPNI,https://doi.org/10.3897/phytokeys.44.7993
Begonia paleata,5678,Begonia paleata,315572-2,Begoniaceae,Begonia,paleata,spec.,"Ann. Sci. Nat., Bot. sér. 4, 11: 137. 1859 ","Ann. Sci. Nat., Bot.",1859,Brazil (Southern America),NA,[Gandhi 7 May 1998; Reserva Ecol. Macae Cima 2: 119. 1996],www.ipni.org/n/315572-2,tax_nov,IPNI,NA
Begonia paranaensis,5679,Begonia paranaensis,30802-2,Begoniaceae,Begonia,paranaensis,spec.,"Bol. Mus. Nac. Rio de Janeiro new ser. Bot. no. 1: 10, tab. 1. 1944 ",Bol. Mus. Nac. Rio de Janeiro,1944,"Paraná (Brazil, Southern America)",NA,NA,www.ipni.org/n/30802-2,tax_nov,IPNI,NA
Begonia parilis,5680,Begonia parilis,30804-2,Begoniaceae,Begonia,parilis,spec.,Bot. Jahrb. Syst. 76(1): 47. 1953 [Jan 1953] ,Bot. Jahrb. Syst.,1953,"Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1953&rft.issue=1&rft.spage=47&rft.volume=76&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/30804-2,tax_nov,IPNI,NA
Begonia parvistipulata,5682,Begonia parvistipulata,30808-2,Begoniaceae,Begonia,parvistipulata,spec.,Bot. Jahrb. Syst. 76(1): 49. 1953 [Jan 1953] ,Bot. Jahrb. Syst.,1953,"Santa Catarina (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1953&rft.issue=1&rft.spage=49&rft.volume=76&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/30808-2,tax_nov,IPNI,NA
Begonia pedrabrancensis,624726,Begonia pedrabrancensis,77304787-1,Begoniaceae,Begonia,pedrabrancensis,spec.,Phytotaxa 561(2): 146. 2022 [8 Sep 2022] [epublished],Phytotaxa,2022,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.561.2.2 Etymology: 'The specific epithet refers to name of the type locality, Parque Estadual da Pedra Branca'.",www.ipni.org/n/77304787-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.561.2.2
Begonia peristegia,121754,Begonia peristegia,30817-2,Begoniaceae,Begonia,peristegia,spec.,Bull. Misc. Inform. Kew 1901(175-177): 140. [Jul-Sep 1901] ,Bull. Misc. Inform. Kew,1901,Brazil (Southern America),NA,NA,www.ipni.org/n/30817-2,tax_nov,IPNI,NA
