"","id_FFB","Group","Family","Genus","Species","taxon_name","Author","reference","publication","publicationYear","bhlLink","remarks","doi","id_IPNI","url_IPNI"
"2651","622404","Samambaias e Licófitas","Pteridaceae","Acrostichum","villosum","Acrostichum villosum","Sw.","Prodr. [O. P. Swartz] 128. 1788 [20 Jun-29 Jul 1788] ","Prodr. [O. P. Swartz]",1788,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1788&rft.spage=128&rft_id=http://www.biodiversitylibrary.org/bibliography/433&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17007910-1","www.ipni.org/n/17007910-1"
"2652","617248","Samambaias e Licófitas","Pteridaceae","Acrostichum","viscidum","Acrostichum viscidum","Fée","Crypt. Vasc. Bresil 2: 12, t.86, f.1. 1872 ","Crypt. Vasc. Bresil",1872,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1872&rft.spage=12&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/110137&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17007960-1","www.ipni.org/n/17007960-1"
"2653","126864","Samambaias e Licófitas","Pteridaceae","Adiantopsis","alata","Adiantopsis alata","Prantl","Gartenflora 32: 99, t.1115. 1883 ; & NPfl. 272","Gartenflora",1883,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1883&rft.spage=99&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/6769&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17008450-1","www.ipni.org/n/17008450-1"
"2654","103768","Samambaias e Licófitas","Pteridaceae","Adiantopsis","cheilanthoides","Adiantopsis cheilanthoides","R.M.Senna","Iheringia, Bot. 59(1): 108 (107-110; figs. 1-2). 2004 [Jul ? 2004] ","Iheringia, Bot.",2004,NA,NA,NA,"60436493-2","www.ipni.org/n/60436493-2"
"2655","91798","Samambaias e Licófitas","Pteridaceae","Adiantopsis","chlorophylla","Adiantopsis chlorophylla","(Sw.) Fée","Mém. Foug., 5. Gen. Filic. 145; & NPfl. 272. 1852 1850 ","Mém. Foug., 5. Gen. Filic.",1852,NA,NA,NA,"17008480-1","www.ipni.org/n/17008480-1"
"2656","124275","Samambaias e Licófitas","Pteridaceae","Adiantopsis","dichotoma","Adiantopsis dichotoma","(Sw.) T. Moore","Index Fil. (T.Moore) 3: 17. 1857 ; & NPfl. 272","Index Fil. (T.Moore)",1857,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1857&rft.spage=17&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/19640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17008490-1","www.ipni.org/n/17008490-1"
"2657","126865","Samambaias e Licófitas","Pteridaceae","Adiantopsis","flexuosa","Adiantopsis flexuosa","(Kunze) Link-Pérez & Hickey","Taxon 60(5): 1265. 2011 [19 Oct 2011] ","Taxon",2011,NA,NA,NA,"77116008-1","www.ipni.org/n/77116008-1"
"2658","91799","Samambaias e Licófitas","Pteridaceae","Adiantopsis","minutula","Adiantopsis minutula","Sehnem",NA,NA,NA,NA,NA,NA,NA,NA
"2659","91800","Samambaias e Licófitas","Pteridaceae","Adiantopsis","monticola","Adiantopsis monticola","(Gardner) T.Moore","Index Fil. (T.Moore) 1: xxxvii. 1857 ;  & NPfl. 272","Index Fil. (T.Moore)",1857,NA,NA,NA,"17008560-1","www.ipni.org/n/17008560-1"
"2660","91801","Samambaias e Licófitas","Pteridaceae","Adiantopsis","occulta","Adiantopsis occulta","Sehnem","Pesquisas 3: 508. 1959 ","Pesquisas",1959,NA,NA,NA,"4849-2","www.ipni.org/n/4849-2"
"2661","91802","Samambaias e Licófitas","Pteridaceae","Adiantopsis","perfasciculata","Adiantopsis perfasciculata","Sehnem","Pesquisas, Bot. 5(13): 21, tab. IV, V. 1961 ","Pesquisas, Bot.",1961,NA,NA,NA,"4850-2","www.ipni.org/n/4850-2"
"2662","91803","Samambaias e Licófitas","Pteridaceae","Adiantopsis","radiata","Adiantopsis radiata","(L.) Fée","Mém. Foug., 5. Gen. Filic. 145; & NPfl. 272. 1852 1850 ","Mém. Foug., 5. Gen. Filic.",1852,NA,NA,NA,"17008620-1","www.ipni.org/n/17008620-1"
"2663","124279","Samambaias e Licófitas","Pteridaceae","Adiantopsis","regularis","Adiantopsis regularis","(Mett.) T.Moore","Index Fil. (T.Moore) 11: 252. 1861 ; & NPfl. 272","Index Fil. (T.Moore)",1861,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1861&rft.spage=252&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/19640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17008640-1","www.ipni.org/n/17008640-1"
"2664","281851","Samambaias e Licófitas","Pteridaceae","Adiantopsis","senae","Adiantopsis senae","(Baker) Schuettp. & A.Davila","Taxon 63(2): 262. 2014 [28 Apr 2014] ","Taxon",2014,NA,"doi:10.12705/632.7","https://doi.org/10.12705/632.7","77138746-1","www.ipni.org/n/77138746-1"
"2665","124269","Samambaias e Licófitas","Pteridaceae","Adiantopsis","timida","Adiantopsis timida","Link-Pérez Hickey","Syst. Bot. 36(3): 579 (-580; fig. 8). 2011 [5 Aug 2011] ","Syst. Bot.",2011,NA,"doi:10.1600/036364411X583556","https://doi.org/10.1600/036364411X583556","77116631-1","www.ipni.org/n/77116631-1"
"2666","124272","Samambaias e Licófitas","Pteridaceae","Adiantopsis","trifurcata","Adiantopsis trifurcata","(Baker) Link-Pérez Hickey","Syst. Bot. 36(3): 580. 2011 [5 Aug 2011] ","Syst. Bot.",2011,NA,"doi:10.1600/036364411X583556","https://doi.org/10.1600/036364411X583556","77116632-1","www.ipni.org/n/77116632-1"
"2667","126866","Samambaias e Licófitas","Pteridaceae","Adiantopsis","tweediana","Adiantopsis tweediana","(Hook.) Link-Pérez & Hickey",NA,NA,NA,NA,NA,NA,NA,NA
"2668","91804","Samambaias e Licófitas","Pteridaceae","Adiantopsis","xaustralopedata","Adiantopsis xaustralopedata","Hickey et al.",NA,NA,NA,NA,NA,NA,NA,NA
"2669","91806","Samambaias e Licófitas","Pteridaceae","Adiantum","abscissum","Adiantum abscissum","Schrad.","Gött. Gel. Anz. 872. 1824 ","Gött. Gel. Anz.",1824,NA,NA,NA,"17008690-1","www.ipni.org/n/17008690-1"
"2670","91807","Samambaias e Licófitas","Pteridaceae","Adiantum","adiantoides","Adiantum adiantoides","(J.Sm.) C.Chr.","Index Filic. 23. 1905 ","Index Filic.",1905,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1905&rft.spage=23&rft_id=http://www.biodiversitylibrary.org/bibliography/402&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"4854-2","www.ipni.org/n/4854-2"
"2671","594232","Samambaias e Licófitas","Pteridaceae","Adiantum","aethiopicum","Adiantum aethiopicum","L.","Syst. Nat., ed. 10. 2: 1329. 1759 [7 Jun 1759] ","Syst. Nat., ed. 10.",1759,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1759&rft.spage=1329&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/542&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17008760-1","www.ipni.org/n/17008760-1"
"2672","91808","Samambaias e Licófitas","Pteridaceae","Adiantum","argutum","Adiantum argutum","Splitg.","Tijdschr. Natuurl. Gesch. Physiol. 7: 427 (figs. 1-2). 1840 ","Tijdschr. Natuurl. Gesch. Physiol.",1840,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.spage=427&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/13509&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"323258-2","www.ipni.org/n/323258-2"
"2673","91809","Samambaias e Licófitas","Pteridaceae","Adiantum","cajennense","Adiantum cajennense","Willd. ex Klotzsch","Linnaea 18: 552 (-553). 1845 ","Linnaea",1845,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/108138&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"30086081-2","www.ipni.org/n/30086081-2"
"2674","91810","Samambaias e Licófitas","Pteridaceae","Adiantum","calcareum","Adiantum calcareum","Gardner","Icon. Pl. 5: t. 467. 1842 [Jan-Oct 1842] ; et in HB. 115; NPfl. 283","Icon. Pl.",1842,NA,NA,NA,"17009220-1","www.ipni.org/n/17009220-1"
"2675","288780","Samambaias e Licófitas","Pteridaceae","Adiantum","capillus-veneris","Adiantum capillus-veneris","L.","Sp. Pl. [Linnaeus] 2: 1096. 1753 [1 May 1753] ","Sp. Pl. [Linnaeus]",1753,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=1096&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[NON GCI]",NA,"325030-2","www.ipni.org/n/325030-2"
"2676","595512","Samambaias e Licófitas","Pteridaceae","Adiantum","caudatum","Adiantum caudatum","L.","Mant. Pl. Altera 308. 1771 [Oct 1771] ","Mant. Pl. Altera",1771,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1771&rft.spage=308&rft_id=http://www.biodiversitylibrary.org/bibliography/69083&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[NON GCI]",NA,"325033-2","www.ipni.org/n/325033-2"
"2677","91812","Samambaias e Licófitas","Pteridaceae","Adiantum","cinnamomeum","Adiantum cinnamomeum","Lellinger & J.Prado","Amer. Fern J. 91(1): 4 (-6; fig. 2). 2001 [Jan-Mar 2001] ","Amer. Fern J.",2001,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2001&rft.issue=1&rft.spage=4&rft.volume=91&rft_id=http://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 13 Jul 2001] Type collectors cited as: McFarland et al.",NA,"321350-2","www.ipni.org/n/321350-2"
"2678","91813","Samambaias e Licófitas","Pteridaceae","Adiantum","concinnum","Adiantum concinnum","Willd.","Sp. Pl., ed. 4 [Willdenow] 5: 451. 1810 ; & HB. 123. Chr. 139. NPfl. 286","Sp. Pl., ed. 4 [Willdenow]",1810,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1810&rft.spage=451&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/727&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17009460-1","www.ipni.org/n/17009460-1"
"2679","598200","Samambaias e Licófitas","Pteridaceae","Adiantum","cristatum","Adiantum cristatum","L.","Syst. Nat., ed. 10. 2: 1328. 1759 [7 Jun 1759] ","Syst. Nat., ed. 10.",1759,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1759&rft.spage=1328&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/542&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17009570-1","www.ipni.org/n/17009570-1"
"2680","594698","Samambaias e Licófitas","Pteridaceae","Adiantum","cuneatum","Adiantum cuneatum","Langsd. & Fisch.","Pl. Voy. Russes Monde 23, t. 26. 1810 ; & Icones filicum; HB. 124. Chr. 138. NPfl. 286","Pl. Voy. Russes Monde",1810,NA,NA,NA,"17009640-1","www.ipni.org/n/17009640-1"
"2681","91815","Samambaias e Licófitas","Pteridaceae","Adiantum","curvatum","Adiantum curvatum","Kaulf.","Enum. Filic. 202. 1824 [8 Apr-28 May 1824] ; & HB. 126 (excl. var. 474). NPfl. 284","Enum. Filic.",1824,NA,NA,NA,"17009670-1","www.ipni.org/n/17009670-1"
"2682","103769","Samambaias e Licófitas","Pteridaceae","Adiantum","dawsonii","Adiantum dawsonii","Lellinger & J.Prado","Amer. Fern J. 91(1): 6 (-8; fig. 3). 2001 [Jan-Mar 2001] ","Amer. Fern J.",2001,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2001&rft.issue=1&rft.spage=6&rft.volume=91&rft_id=http://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 13 Jul 2001]",NA,"321349-2","www.ipni.org/n/321349-2"
"2683","103770","Samambaias e Licófitas","Pteridaceae","Adiantum","decoratum","Adiantum decoratum","Maxon & Weath.","Amer. J. Bot. 19: 165. 1932 ","Amer. J. Bot.",1932,NA,NA,NA,"4917-2","www.ipni.org/n/4917-2"
"2684","91816","Samambaias e Licófitas","Pteridaceae","Adiantum","deflectens","Adiantum deflectens","Mart.","Icon. Pl. Crypt. 94. 1834 ; & NPfl. 283","Icon. Pl. Crypt.",1834,NA,NA,NA,"17009750-1","www.ipni.org/n/17009750-1"
"2685","91817","Samambaias e Licófitas","Pteridaceae","Adiantum","delicatulum","Adiantum delicatulum","Mart.","Icon. Pl. Crypt. 93, t.56, f.2. 1834 ; & NPfl. 283","Icon. Pl. Crypt.",1834,NA,NA,NA,"17009760-1","www.ipni.org/n/17009760-1"
"2686","91818","Samambaias e Licófitas","Pteridaceae","Adiantum","digitatum","Adiantum digitatum","Hook.",NA,NA,NA,NA,NA,NA,NA,NA
"2687","91819","Samambaias e Licófitas","Pteridaceae","Adiantum","diogoanum","Adiantum diogoanum","Glaz. ex Baker","J. Bot. 20: 310. 1882 ","J. Bot.",1882,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/8947110&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","Etymology: 'gathered by Madame Amelie Diogo Velho'.",NA,"17264030-1","www.ipni.org/n/17264030-1"
"2688","91820","Samambaias e Licófitas","Pteridaceae","Adiantum","diphyllum","Adiantum diphyllum","(Fée) Maxon","Amer. Fern J. 21: 137. 1931 ","Amer. Fern J.",1931,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1931&rft.spage=137&rft.volume=21&rft_id=http://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"4928-2","www.ipni.org/n/4928-2"
"2689","91821","Samambaias e Licófitas","Pteridaceae","Adiantum","discolor","Adiantum discolor","J.Prado","Brittonia 52(2): 210 (-212; fig. 1). 2000 [18 Aug 2000] ","Brittonia",2000,NA,"[Gandhi 14 Nov 2000]",NA,"320538-2","www.ipni.org/n/320538-2"
"2690","91822","Samambaias e Licófitas","Pteridaceae","Adiantum","dolosum","Adiantum dolosum","Kunze","Linnaea 21(2): 219. 1848 [Apr 1848] ; & HB. 127. Chr. 137. NPfl. 283","Linnaea",1848,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1848&rft.issue=2&rft.spage=219&rft.volume=21&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17009880-1","www.ipni.org/n/17009880-1"
"2691","288781","Samambaias e Licófitas","Pteridaceae","Adiantum","filiforme","Adiantum filiforme","Gardn.","Icon. Pl. 6: t. 503. 1843 [Jan 1843] ","Icon. Pl.",1843,NA,NA,NA,"17010160-1","www.ipni.org/n/17010160-1"
"2692","91823","Samambaias e Licófitas","Pteridaceae","Adiantum","giganteum","Adiantum giganteum","J.Prado","Fern Gaz. 16(5): 209 (-212; figs. 1-2). 2001 ","Fern Gaz.",2001,NA,NA,NA,"324313-2","www.ipni.org/n/324313-2"
"2693","91824","Samambaias e Licófitas","Pteridaceae","Adiantum","glaucescens","Adiantum glaucescens","Klotzsch","Linnaea 18(5): 552. 1845 [prob. Aug 1845] ; & HB. 118","Linnaea",1845,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1845&rft.issue=5&rft.spage=552&rft.volume=18&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17010460-1","www.ipni.org/n/17010460-1"
"2694","600132","Samambaias e Licófitas","Pteridaceae","Adiantum","glaucinum","Adiantum glaucinum","Kunze ex Ettingsh.","Farnkr. Jetztw. 82, t.48, f.7. 1865 ; & Kuhn, Linn. 36. 74. 1869","Farnkr. Jetztw.",1865,NA,NA,NA,"17010470-1","www.ipni.org/n/17010470-1"
"2695","91825","Samambaias e Licófitas","Pteridaceae","Adiantum","gracile","Adiantum gracile","Fée",NA,NA,NA,NA,NA,NA,NA,NA
"2696","115643","Samambaias e Licófitas","Pteridaceae","Adiantum","guianense","Adiantum guianense","Aubl.","Hist. Pl. Guiane 2: 963, t.365. 1775 ","Hist. Pl. Guiane",1775,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1775&rft.spage=963&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/674&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17010600-1","www.ipni.org/n/17010600-1"
"2697","594315","Samambaias e Licófitas","Pteridaceae","Adiantum","hewardia","Adiantum hewardia","Kunze","Farnkräuter 1: 104, t.49. 1842 ","Farnkräuter",1842,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1842&rft.spage=104&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/69313&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17010700-1","www.ipni.org/n/17010700-1"
"2698","595180","Samambaias e Licófitas","Pteridaceae","Adiantum","hirtum","Adiantum hirtum","Klotzsch","Linnaea 18(5): 563. 1845 [prob. Aug 1845] ; & Hk. sp. 2. 20 t. 82 A. 1851. HB. 119 (pt.)","Linnaea",1845,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1845&rft.issue=5&rft.spage=563&rft.volume=18&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17010770-1","www.ipni.org/n/17010770-1"
"2699","91826","Samambaias e Licófitas","Pteridaceae","Adiantum","humile","Adiantum humile","Kunze","Linnaea 9(1): 80. 1834 [22-28 Jun 1834] ","Linnaea",1834,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/1808&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17010810-1","www.ipni.org/n/17010810-1"
"2700","91827","Samambaias e Licófitas","Pteridaceae","Adiantum","incertum","Adiantum incertum","Lindm.","Ark. Bot. 1: 204, pl. 9, fig. 4. 1903 ","Ark. Bot.",1903,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1903&rft.spage=204&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/40761&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"4956-2","www.ipni.org/n/4956-2"
"2701","91828","Samambaias e Licófitas","Pteridaceae","Adiantum","intermedium","Adiantum intermedium","Sw.",NA,NA,NA,NA,NA,NA,NA,NA
"2702","596958","Samambaias e Licófitas","Pteridaceae","Adiantum","lancea","Adiantum lancea","L.","Sp. Pl., ed. 2. 2: 1557. 1763 [Aug 1763] ","Sp. Pl., ed. 2.",1763,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1763&rft.spage=1557&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/11179&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17011040-1","www.ipni.org/n/17011040-1"
"2703","105408","Samambaias e Licófitas","Pteridaceae","Adiantum","lanceum","Adiantum lanceum","L.",NA,NA,NA,NA,NA,NA,NA,NA
"2704","91829","Samambaias e Licófitas","Pteridaceae","Adiantum","latifolium","Adiantum latifolium","Lam.","Encycl. [J. Lamarck & al.] 1(1): 43. 1783 [2 Dec 1783] ","Encycl. [J. Lamarck & al.]",1783,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1783&rft.issue=1&rft.spage=43&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 4 Mar 1998; Mem. NYBG 46: 21. 1988]",NA,"271633-2","www.ipni.org/n/271633-2"
"2705","117236","Samambaias e Licófitas","Pteridaceae","Adiantum","leprieurii","Adiantum leprieurii","Hook.","Sp. Fil. [W. J. Hooker] 2: 31, t.82B. 1851 ; & HB. 127","Sp. Fil. [W. J. Hooker]",1851,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1851&rft.spage=31&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/32186&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17011140-1","www.ipni.org/n/17011140-1"
"2706","600043","Samambaias e Licófitas","Pteridaceae","Adiantum","lindeni","Adiantum lindeni","T.Moore",NA,NA,NA,NA,NA,NA,NA,NA
"2707","128679","Samambaias e Licófitas","Pteridaceae","Adiantum","lindsaeoides","Adiantum lindsaeoides","J.Prado & R.Y.Hirai","Syst. Bot. 38(1): 28. 2013 [20 Feb 2013] ","Syst. Bot.",2013,NA,"doi:10.1600/036364413X662015","https://doi.org/10.1600/036364413X662015","77130399-1","www.ipni.org/n/77130399-1"
"2708","91830","Samambaias e Licófitas","Pteridaceae","Adiantum","lorentzii","Adiantum lorentzii","Hieron.","Bot. Jahrb. Syst. 22(3): 393. 1896 [1 Dec 1896] ","Bot. Jahrb. Syst.",1896,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/206773&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"4971-2","www.ipni.org/n/4971-2"
"2709","91831","Samambaias e Licófitas","Pteridaceae","Adiantum","lucidum","Adiantum lucidum","(Cav.) Sw.","Syn. Fil. (Swartz) 121. 1806 [Mar-Apr 1806] ; & HB. 121. Chr. 137. NPfl. 283. 1806","Syn. Fil. (Swartz)",1806,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1806&rft.spage=121&rft_id=http://www.biodiversitylibrary.org/bibliography/81948&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17011270-1","www.ipni.org/n/17011270-1"
"2710","600549","Samambaias e Licófitas","Pteridaceae","Adiantum","lunulatum","Adiantum lunulatum","Burm.f.",NA,NA,NA,NA,NA,NA,NA,NA
"2711","91833","Samambaias e Licófitas","Pteridaceae","Adiantum","macrophyllum","Adiantum macrophyllum","Sw.","Prodr. [O. P. Swartz] 135. 1788 [20 Jun-29 Jul 1788] ","Prodr. [O. P. Swartz]",1788,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1788&rft.spage=135&rft_id=http://www.biodiversitylibrary.org/bibliography/433&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17011380-1","www.ipni.org/n/17011380-1"
"2712","91834","Samambaias e Licófitas","Pteridaceae","Adiantum","mathewsianum","Adiantum mathewsianum","Hook.","Sp. Fil. [W. J. Hooker] 2: 35, t.84A. 1851 ","Sp. Fil. [W. J. Hooker]",1851,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1851&rft.spage=35&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/32186&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17011470-1","www.ipni.org/n/17011470-1"
"2713","103785","Samambaias e Licófitas","Pteridaceae","Adiantum","multisorum","Adiantum multisorum","A. Samp.","Relat. Commiss. Linhas Telegr. Estratég. Matto Grosso Amazonas 5, Bot. pt. 7: 11, pl. 1, fig. 1. 1916 ","Relat. Commiss. Linhas Telegr. Estratég. Matto Grosso Amazonas",1916,NA,NA,NA,"4993-2","www.ipni.org/n/4993-2"
"2714","91835","Samambaias e Licófitas","Pteridaceae","Adiantum","mynsseniae","Adiantum mynsseniae","J.Prado","Amer. Fern J. 94(2): 112. 2004 [Jul 2004] ","Amer. Fern J.",2004,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2004&rft.issue=2&rft.spage=112&rft.volume=94&rft_id=http://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","as Adiantum mynssenae; specific name honors: Claudine Mynssen (RB).",NA,"60434917-2","www.ipni.org/n/60434917-2"
"2715","605032","Samambaias e Licófitas","Pteridaceae","Adiantum","nodosum","Adiantum nodosum","J.Prado, R.Y. Hirai & A.R. Sm.","Willdenowia 47(3): 238. 2017 [13 Nov 2017] [epublished]","Willdenowia",2017,NA,"doi:10.3372/wi.47.47307","https://doi.org/10.3372/wi.47.47307","77175142-1","www.ipni.org/n/77175142-1"
"2716","91836","Samambaias e Licófitas","Pteridaceae","Adiantum","nudum","Adiantum nudum","A.R.Sm.","Ann. Missouri Bot. Gard. 77: 260, fig. 6A-B. 1990 ","Ann. Missouri Bot. Gard.",1990,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/28000751&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"271634-2","www.ipni.org/n/271634-2"
"2717","91837","Samambaias e Licófitas","Pteridaceae","Adiantum","obliquum","Adiantum obliquum","Willd.","Sp. Pl., ed. 4 [Willdenow] 5: 429. 1810 ","Sp. Pl., ed. 4 [Willdenow]",1810,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1810&rft.spage=429&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/727&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 26 Mar 1998; Mem. NYBG 46: 25. 1988]",NA,"4995-2","www.ipni.org/n/4995-2"
"2718","594549","Samambaias e Licófitas","Pteridaceae","Adiantum","olivaceum","Adiantum olivaceum","Baker","Syn. Fil. (Hooker & Baker) 127. 1867 ; & NPfl. 284","Syn. Fil. (Hooker & Baker)",1867,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1867&rft.spage=127&rft_id=http://www.biodiversitylibrary.org/bibliography/30057&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17011890-1","www.ipni.org/n/17011890-1"
