"","id_FFB","Group","Family","Genus","Species","taxon_name","Author","reference","publication","publicationYear","bhlLink","remarks","doi","id_IPNI","url_IPNI"
"237","57501","Gimnospermas","Gnetaceae","Gnetum","cruzianum","Gnetum cruzianum","Gleason","Bull. Torrey Bot. Club 52: 196. 1925 ","Bull. Torrey Bot. Club",1925,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=196&rft.volume=52&rft_id=http://www.biodiversitylibrary.org/bibliography/340&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111367-2","www.ipni.org/n/111367-2"
"238","57502","Gimnospermas","Gnetaceae","Gnetum","dioicum","Gnetum dioicum","Leyb. ex Tul.","Ann. Sci. Nat., Bot. sér. 4, 10: 115, 116. 1858 ","Ann. Sci. Nat., Bot.",1858,NA,NA,NA,"383514-1","www.ipni.org/n/383514-1"
"239","23265","Gimnospermas","Gnetaceae","Gnetum","leyboldii","Gnetum leyboldii","Tul.","Ann. Sci. Nat., Bot. sér. 4, 10: 115. 1858 ","Ann. Sci. Nat., Bot.",1858,NA,"as leyboldi",NA,"111368-2","www.ipni.org/n/111368-2"
"240","57504","Gimnospermas","Gnetaceae","Gnetum","melinonii","Gnetum melinonii","Benoist","Bull. Mus. Natl. Hist. Nat. ser. 2, 17: 65. 1945 ","Bull. Mus. Natl. Hist. Nat.",1945,NA,NA,NA,"111370-2","www.ipni.org/n/111370-2"
"241","57505","Gimnospermas","Gnetaceae","Gnetum","microstachyum","Gnetum microstachyum","Spruce & Benth. ex Parl.","Prodr. [A. P. de Candolle] 16(2.2): 352. 1868 [mid Jul 1868] ","Prodr. [A. P. de Candolle]",1868,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1868&rft.issue=2&rft.spage=352&rft.volume=16&rft_id=http://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111371-2","www.ipni.org/n/111371-2"
"242","57506","Gimnospermas","Gnetaceae","Gnetum","nigrum","Gnetum nigrum","Carrière","Traité Gén. Conif. 545. 1855 ","Traité Gén. Conif.",1855,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1855&rft.spage=545&rft_id=http://www.biodiversitylibrary.org/bibliography/17188&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111372-2","www.ipni.org/n/111372-2"
"243","23266","Gimnospermas","Gnetaceae","Gnetum","nodiflorum","Gnetum nodiflorum","Brongn.","Voy. Monde, Phan. 12. 1829 [Jul 1829] ","Voy. Monde, Phan.",1829,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=12&rft_id=http://www.biodiversitylibrary.org/bibliography/57936&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111373-2","www.ipni.org/n/111373-2"
"244","57507","Gimnospermas","Gnetaceae","Gnetum","oblongifolium","Gnetum oblongifolium","Huber","Bol. Mus. Paraense Hist. Nat. Ethnogr. 3: 404. 1902 ","Bol. Mus. Paraense Hist. Nat. Ethnogr.",1902,NA,NA,NA,"111374-2","www.ipni.org/n/111374-2"
"245","23267","Gimnospermas","Gnetaceae","Gnetum","paniculatum","Gnetum paniculatum","Spruce ex Benth.","Hooker's J. Bot. Kew Gard. Misc. 8: 357. 1856 ","Hooker's J. Bot. Kew Gard. Misc.",1856,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1856&rft.spage=357&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/236&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111375-2","www.ipni.org/n/111375-2"
"246","57508","Gimnospermas","Gnetaceae","Gnetum","paraense","Gnetum paraense","Huber","Bol. Mus. Paraense Hist. Nat. Ethnogr. 3: 403. 1902 ","Bol. Mus. Paraense Hist. Nat. Ethnogr.",1902,NA,NA,NA,"111376-2","www.ipni.org/n/111376-2"
"247","36267","Gimnospermas","Gnetaceae","Gnetum","schwackeanum","Gnetum schwackeanum","Taub. ex Schenck","Bot. Mitt. Tropen 5(2): 249. 1893 Markgr., Bull. Jard. Bot. Buitenzorg. ser. 3. 10: 450.  1930","Bot. Mitt. Tropen",1893,NA,NA,NA,"111377-2","www.ipni.org/n/111377-2"
"248","57509","Gimnospermas","Gnetaceae","Gnetum","thoa","Gnetum thoa","Brongn.","Voy. Monde, Phan. 12. 1829 [Jul 1829] ","Voy. Monde, Phan.",1829,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/10349200&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"77145573-1","www.ipni.org/n/77145573-1"
"249","36268","Gimnospermas","Gnetaceae","Gnetum","urens","Gnetum urens","(Aubl.) Blume","Nov. Pl. Expos. 32. 1833 [Aug-Dec 1833] ","Nov. Pl. Expos.",1833,NA,NA,NA,"383578-1","www.ipni.org/n/383578-1"
"250","36269","Gimnospermas","Gnetaceae","Gnetum","venosum","Gnetum venosum","Spruce ex Benth.","Hooker's J. Bot. Kew Gard. Misc. 8: 358. 1856 ","Hooker's J. Bot. Kew Gard. Misc.",1856,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1856&rft.spage=358&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/236&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111379-2","www.ipni.org/n/111379-2"
"251","57511","Gimnospermas","Gnetaceae","Thoa","nigra","Thoa nigra","Carrière","Traité Gén. Conif. 545. 1855 ","Traité Gén. Conif.",1855,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1855&rft.spage=545&rft_id=http://www.biodiversitylibrary.org/bibliography/17188&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"383584-1","www.ipni.org/n/383584-1"
"252","57512","Gimnospermas","Gnetaceae","Thoa","urens","Thoa urens","Aubl.","Hist. Pl. Guiane 2: 874. 1775 ","Hist. Pl. Guiane",1775,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/361628&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 6 Dec 2001]",NA,"321924-2","www.ipni.org/n/321924-2"
"253","617038","Gimnospermas","Pinaceae","Abies","alba","Abies alba","Mill.",NA,NA,NA,NA,NA,NA,NA,NA
"254","617371","Gimnospermas","Pinaceae","Abies","americana","Abies americana","Mill.","Gard. Dict., ed. 8. n. 6. 1768 [16 Apr 1768] ","Gard. Dict., ed. 8.",1768,NA,NA,NA,"261455-1","www.ipni.org/n/261455-1"
"255","617209","Gimnospermas","Pinaceae","Abies","araucana","Abies araucana","(Molina) Poir.","Encycl. [J. Lamarck & al.] 6(2): 524. 1805 [28 Aug 1805] ","Encycl. [J. Lamarck & al.]",1805,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1805&rft.issue=2&rft.spage=524&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"261458-1","www.ipni.org/n/261458-1"
"256","617225","Gimnospermas","Pinaceae","Abies","atlantica","Abies atlantica","(Endl.) Lindl. & Gordon","J. Hort. Soc. London 5: 214. 1850 ","J. Hort. Soc. London",1850,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1850&rft.spage=214&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/8342&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"261464-1","www.ipni.org/n/261464-1"
"257","617033","Gimnospermas","Pinaceae","Abies","balsamea","Abies balsamea","(L.) Mill.","Gard. Dict., ed. 8. [unpaged] Abies no. 3. 1768 [16 Apr 1768] ","Gard. Dict., ed. 8.",1768,NA,NA,NA,"1084057-2","www.ipni.org/n/1084057-2"
"258","617372","Gimnospermas","Pinaceae","Abies","canadensis","Abies canadensis","(L.) Michx.","Fl. Bor.-Amer. (Michaux) 2: 206. 1803 [19 Mar 1803] ","Fl. Bor.-Amer. (Michaux)",1803,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/410879&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"261481-1","www.ipni.org/n/261481-1"
"259","617242","Gimnospermas","Pinaceae","Abies","cedrus","Abies cedrus","(L.) Poir.","Encycl. [J. Lamarck & al.] 6(2): 510. 1805 [28 Aug 1805] ","Encycl. [J. Lamarck & al.]",1805,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1805&rft.issue=2&rft.spage=510&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"261484-1","www.ipni.org/n/261484-1"
"260","617210","Gimnospermas","Pinaceae","Abies","columbaria","Abies columbaria","Desf.","Tabl. École Bot., ed. 2. 247. 1815 ","Tabl. École Bot., ed. 2.",1815,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1815&rft.spage=247&rft_id=http://www.biodiversitylibrary.org/bibliography/46663&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"261497-1","www.ipni.org/n/261497-1"
"261","617373","Gimnospermas","Pinaceae","Abies","curvifolia","Abies curvifolia","Salisb.","Trans. Linn. Soc. London 8: 315. 1807 ","Trans. Linn. Soc. London",1807,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1807&rft.spage=315&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/683&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","Pinus alba. (sensu) Lamb., Pin. p. 39- t. 26; Pinus laxa (sensu) Ehr. , Beitr. v, 3. p. 24; Pinus canadensis (sensu) Wang, Beijtr. 5. t. 1. f. 2",NA,"261501-1","www.ipni.org/n/261501-1"
"262","617229","Gimnospermas","Pinaceae","Abies","deodara","Abies deodara","(Roxb.) Lindl.","Penny Cyclop. 1: 34. 1833 ","Penny Cyclop.",1833,NA,NA,NA,"261508-1","www.ipni.org/n/261508-1"
"263","617381","Gimnospermas","Pinaceae","Abies","douglasii","Abies douglasii","(Sabine ex D.Don) Lindl.","Penny Cyclop. 1: 32. 1833 ","Penny Cyclop.",1833,NA,NA,NA,"30426822-2","www.ipni.org/n/30426822-2"
"264","617013","Gimnospermas","Pinaceae","Abies","excelsa","Abies excelsa","DC.",NA,NA,NA,NA,NA,NA,NA,NA
"265","617383","Gimnospermas","Pinaceae","Abies","macrocarpa","Abies macrocarpa","Vasey","in Gard. Monthly (Jan. 1876); ex Sargent in Rep. For. N. Am. (U. S. Census, ix) 210. ","in Gard. Monthly",NA,NA,NA,NA,"261572-1","www.ipni.org/n/261572-1"
"266","617387","Gimnospermas","Pinaceae","Abies","mariana","Abies mariana","Mill.","Gard. Dict., ed. 8. n. 5. 1768 [16 Apr 1768] ","Gard. Dict., ed. 8.",1768,NA,NA,NA,"261574-1","www.ipni.org/n/261574-1"
"267","617380","Gimnospermas","Pinaceae","Abies","menziesii","Abies menziesii","Mirb.","Mém. Mus. Hist. Nat. 13: 63, 70. 1825 ","Mém. Mus. Hist. Nat.",1825,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=63&rft.volume=13&rft_id=http://www.biodiversitylibrary.org/bibliography/50067&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","non A. taxifolia Desf. (1804).",NA,"1104654-2","www.ipni.org/n/1104654-2"
"268","617026","Gimnospermas","Pinaceae","Abies","nigra","Abies nigra","Link",NA,NA,NA,NA,NA,NA,NA,NA
"269","617041","Gimnospermas","Pinaceae","Abies","numidica","Abies numidica","De Lann. ex Carr.","Rev. Hort. [Paris]. (1866) 106. ","Rev. Hort. [Paris].",NA,NA,NA,NA,"261601-1","www.ipni.org/n/261601-1"
"270","617035","Gimnospermas","Pinaceae","Abies","pectinata","Abies pectinata","Gilib.","Exerc. Phyt. 2: 411. 1792 ","Exerc. Phyt.",1792,NA,NA,NA,"261612-1","www.ipni.org/n/261612-1"
"271","617036","Gimnospermas","Pinaceae","Abies","pectinata","Abies pectinata","(Lam.) Lam. & A.DC.",NA,NA,NA,NA,NA,NA,NA,NA
"272","617364","Gimnospermas","Pinaceae","Abies","picea","Abies picea","Mill.","Gard. Dict., ed. 8. n. 2. 1768 [16 Apr 1768] ","Gard. Dict., ed. 8.",1768,NA,NA,NA,"261619-1","www.ipni.org/n/261619-1"
"273","617040","Gimnospermas","Pinaceae","Abies","pinsapo","Abies pinsapo","Boiss.","Not. Abies Pinsapo 8. 1838 [Feb 1838] ","Not. Abies Pinsapo",1838,NA,"See also in Biblioth. Universelle Genève n.s., 13: 406. publ. Apr 1838; discussion in Acta Bot. Malac. 46: 127-129 (2021).",NA,"676606-1","www.ipni.org/n/676606-1"
"274","617365","Gimnospermas","Pinaceae","Abies","rubra","Abies rubra","Bauh.","Encycl. [J. Lamarck & al.] 6(2): 520. 1805 [28 Aug 1805] ","Encycl. [J. Lamarck & al.]",1805,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1805&rft.issue=2&rft.spage=520&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"261628-1","www.ipni.org/n/261628-1"
"275","617220","Gimnospermas","Pinaceae","Cedrus","africana","Cedrus africana","Gordon ex Knight","Syn. Conif. Pl. 42. 1850 ","Syn. Conif. Pl.",1850,NA,NA,NA,"261798-1","www.ipni.org/n/261798-1"
"276","610586","Gimnospermas","Pinaceae","Cedrus","atlantica","Cedrus atlantica","(Endl.) Manetti ex Carrière",NA,NA,NA,NA,NA,NA,NA,NA
"277","617234","Gimnospermas","Pinaceae","Cedrus","cedrus","Cedrus cedrus","(L.) Huth","Helios 11: 133. 1893 ","Helios",1893,NA,NA,NA,"676700-1","www.ipni.org/n/676700-1"
"278","610588","Gimnospermas","Pinaceae","Cedrus","deodara","Cedrus deodara","(Roxb. ex D.Don) G.Don","Hort. Brit. [Loudon] 1: 388, No. 23637. 1830 ","Hort. Brit. [Loudon]",1830,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1830&rft.spage=388&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/10320&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"676701-1","www.ipni.org/n/676701-1"
"279","617227","Gimnospermas","Pinaceae","Cedrus","indica","Cedrus indica","Chambray","Trait. Prat. Arbr. Resin. Conif. 341. ","Trait. Prat. Arbr. Resin. Conif.",NA,NA,NA,NA,"261803-1","www.ipni.org/n/261803-1"
"280","610585","Gimnospermas","Pinaceae","Cedrus","libanensis","Cedrus libanensis","Juss. ex Mirb.","Mém. Mus. Natl. Hist. Nat. xiii. 71 (1825). ","Mém. Mus. Natl. Hist. Nat.",NA,NA,NA,NA,"676703-1","www.ipni.org/n/676703-1"
"281","610584","Gimnospermas","Pinaceae","Cedrus","libani","Cedrus libani","A.Rich.","Dict. Class. Hist. Nat. [Bory] 3: 299. 1823 ","Dict. Class. Hist. Nat. [Bory]",1823,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.spage=299&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/33901&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"676705-1","www.ipni.org/n/676705-1"
"282","610589","Gimnospermas","Pinaceae","Cedrus","libanitica","Cedrus libanitica","Trew ex Pilg.","Nat. Pflanzenfam., ed. 2 [Engler & Prantl] 13: 329. 1926 ","Nat. Pflanzenfam., ed. 2 [Engler & Prantl]",1926,NA,NA,NA,"50916408-1","www.ipni.org/n/50916408-1"
"283","617233","Gimnospermas","Pinaceae","Cedrus","libanotica","Cedrus libanotica","Link","Handbuch [Link] 2: 480. 1831 ","Handbuch [Link]",1831,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1831&rft.spage=480&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/129754&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"676706-1","www.ipni.org/n/676706-1"
"284","617239","Gimnospermas","Pinaceae","Cedrus","patula","Cedrus patula","K.Koch","Dendrologie 2(2): 268. 1873 [Nov 1873] ","Dendrologie",1873,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1873&rft.issue=2&rft.spage=268&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/20459&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"261805-1","www.ipni.org/n/261805-1"
"285","617240","Gimnospermas","Pinaceae","Larix","cedrus","Larix cedrus","Mill.","Gard. Dict., ed. 8. n. 3. 1768 [16 Apr 1768] ","Gard. Dict., ed. 8.",1768,NA,NA,NA,"262415-1","www.ipni.org/n/262415-1"
"286","617231","Gimnospermas","Pinaceae","Larix","deodara","Larix deodara","K.Koch","Wochenschr. Vereines Beförd. Gartenbaues Konigl. Preuss. Staaten 10: 308. 1867 ","Wochenschr. Vereines Beförd. Gartenbaues Konigl. Preuss. Staaten",1867,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1867&rft.spage=308&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/5017&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262421-1","www.ipni.org/n/262421-1"
"287","617241","Gimnospermas","Pinaceae","Larix","patula","Larix patula","Salisb.","Trans. Linn. Soc. London 8: 314. 1807 ","Trans. Linn. Soc. London",1807,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1807&rft.spage=314&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/683&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262446-1","www.ipni.org/n/262446-1"
"288","617008","Gimnospermas","Pinaceae","Picea","abies","Picea abies","(L.) H.Karst.",NA,NA,NA,NA,NA,NA,NA,NA
"289","617374","Gimnospermas","Pinaceae","Picea","canadensis","Picea canadensis","(L.) Link","Linnaea 15(Heft 5): 524. 1842 [Feb 1842] ","Linnaea",1842,NA,NA,NA,"195864-2","www.ipni.org/n/195864-2"
"290","617009","Gimnospermas","Pinaceae","Picea","excelsa","Picea excelsa","(Lamb.) Link",NA,NA,NA,NA,NA,NA,NA,NA
"291","617386","Gimnospermas","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"292","617025","Gimnospermas","Pinaceae","Picea","nigra","Picea nigra","Link","Handbuch [Link] 2: 478. 1831 ; et in Linnaea, xv. (1841) 520.","Handbuch [Link]",1831,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1831&rft.spage=478&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/129754&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262693-1","www.ipni.org/n/262693-1"
"293","617011","Gimnospermas","Pinaceae","Pinus","abies","Pinus abies","L.",NA,NA,NA,NA,NA,NA,NA,NA
"294","617075","Gimnospermas","Pinaceae","Pinus","adunca","Pinus adunca","Bosc ex Poir.","Encycl. [J. Lamarck & al.] Suppl. 4: 418. 1815 (1815) ","Encycl. [J. Lamarck & al.]",1815,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1815&rft.spage=418&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"77244734-1","www.ipni.org/n/77244734-1"
"295","617153","Gimnospermas","Pinaceae","Pinus","alopecuroides","Pinus alopecuroides","hort. ex Gord.","Piet. 209. ","Piet.",NA,NA,NA,NA,"262758-1","www.ipni.org/n/262758-1"
"296","617370","Gimnospermas","Pinaceae","Pinus","americana","Pinus americana","Du Roi","Diss. Observ. Bot. 39. 1771 ","Diss. Observ. Bot.",1771,NA,NA,NA,"262766-1","www.ipni.org/n/262766-1"
"297","617139","Gimnospermas","Pinaceae","Pinus","antoineana","Pinus antoineana","Roezl","Cat. Grain. Conif. Mexic. 14. 1857 [Jun 1857] ","Cat. Grain. Conif. Mexic.",1857,NA,"[Gandhi 24 Feb 1998]",NA,"314907-2","www.ipni.org/n/314907-2"
"298","617093","Gimnospermas","Pinaceae","Pinus","aracanensis","Pinus aracanensis","Knight ex Gordon","Pinetum 179. 1858 ","Pinetum",1858,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1858&rft.spage=179&rft_id=http://www.biodiversitylibrary.org/bibliography/15649&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262774-1","www.ipni.org/n/262774-1"
"299","617181","Gimnospermas","Pinaceae","Pinus","araucana","Pinus araucana","Molina","Sag. Stor. Nat. Chili 182. 1782 ","Sag. Stor. Nat. Chili",1782,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1782&rft.spage=182&rft_id=http://www.biodiversitylibrary.org/bibliography/71036&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262776-1","www.ipni.org/n/262776-1"
"300","617098","Gimnospermas","Pinaceae","Pinus","arctica","Pinus arctica","Carrière","Traité Gén. Conif., ed. 2. 456. 1867 ","Traité Gén. Conif., ed. 2.",1867,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/34147311&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262777-1","www.ipni.org/n/262777-1"
"301","617099","Gimnospermas","Pinaceae","Pinus","arctica","Pinus arctica","hort.","Traité Gén. Conif., ed. 2. 456. 1867 ","Traité Gén. Conif., ed. 2.",1867,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/34147311&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262777-1","www.ipni.org/n/262777-1"
"302","617224","Gimnospermas","Pinaceae","Pinus","atlantica","Pinus atlantica","Endl.","Syn. Conif. 137. 1847 [May-Jun 1847] ","Syn. Conif.",1847,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.spage=137&rft_id=http://www.biodiversitylibrary.org/bibliography/15336&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262783-1","www.ipni.org/n/262783-1"
"303","617015","Gimnospermas","Pinaceae","Pinus","australis","Pinus australis","F.Michx",NA,NA,NA,NA,NA,NA,NA,NA
"304","617060","Gimnospermas","Pinaceae","Pinus","austriaca","Pinus austriaca","Höss","Anleit. Bäume Sträuche Oesterr. 6. 1830 (1830) ","Anleit. Bäume Sträuche Oesterr.",1830,NA,NA,NA,"77244983-1","www.ipni.org/n/77244983-1"
"305","617023","Gimnospermas","Pinaceae","Pinus","austriaca","Pinus austriaca","Link","Flora 11(1): 32 (1828); Hoess. Anleit. 6. ","Flora",NA,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.issue=1&rft.spage=32&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/64&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262790-1","www.ipni.org/n/262790-1"
"306","616992","Gimnospermas","Pinaceae","Pinus","ayacahuite","Pinus ayacahuite","C.Ehrenb. ex Schltdl.","Linnaea 12(Heft 4): 492. 1838 [Apr-Sep 1838] ","Linnaea",1838,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/102357&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"314973-2","www.ipni.org/n/314973-2"
"307","617173","Gimnospermas","Pinaceae","Pinus","bahamensis","Pinus bahamensis","Griseb.","Fl. Brit. W.I. [Grisebach] 503. 1862 [prob. May 1862] ","Fl. Brit. W.I. [Grisebach]",1862,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1862&rft.spage=503&rft_id=http://www.biodiversitylibrary.org/bibliography/106964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 20 Feb 1998]",NA,"314860-2","www.ipni.org/n/314860-2"
"308","617034","Gimnospermas","Pinaceae","Pinus","balsamea","Pinus balsamea","L.","Sp. Pl. 2: 1002. 1753 [1 May 1753] ","Sp. Pl.",1753,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=1002&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"325659-2","www.ipni.org/n/325659-2"
"309","616993","Gimnospermas","Pinaceae","Pinus","banksiana","Pinus banksiana","Lamb.",NA,NA,NA,NA,NA,NA,NA,NA
"310","617128","Gimnospermas","Pinaceae","Pinus","beardsleyi","Pinus beardsleyi","A.Murray","Edinburgh New Philos. J. n.s., 1: 286. 1855 ","Edinburgh New Philos. J.",1855,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1855&rft.spage=286&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/33987&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"307168-2","www.ipni.org/n/307168-2"
"311","617129","Gimnospermas","Pinaceae","Pinus","benthamiana","Pinus benthamiana","Hartw.","J. Hort. Soc. London 2: 189. 1847 ","J. Hort. Soc. London",1847,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.spage=189&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/8342&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi; Lauria, Linzer Biol. Beitr. 28: 1026. 1996]",NA,"307169-2","www.ipni.org/n/307169-2"
"312","617050","Gimnospermas","Pinaceae","Pinus","bolanderi","Pinus bolanderi","Parl.","Prodr. [A. P. de Candolle] 16(2.2): 379. 1868 [mid Jul 1868] ","Prodr. [A. P. de Candolle]",1868,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1868&rft.issue=2&rft.spage=379&rft.volume=16&rft_id=http://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"196926-2","www.ipni.org/n/196926-2"
